,Pais_comprador,Industria,Año,Mes,Monto
4143,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Marzo,0.0
4144,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Abril,0.0
4145,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Mayo,0.0
4146,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Junio,0.0
4147,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Julio,0.0
4148,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Agosto,0.0
4149,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Septiembre,0.0
4150,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Octubre,0.0
4151,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Noviembre,0.0
4152,Africa,"Ganadería, Apicultura, Caza, Pesca",2011,Diciembre,0.0
4153,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Enero,0.0
4154,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Febrero,0.0
4155,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Marzo,0.0
4156,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Abril,0.0
4157,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Mayo,0.0
4158,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Junio,0.0
4159,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Julio,0.0
4160,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Agosto,0.0
4161,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Septiembre,0.0
4162,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Octubre,0.0
4163,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Noviembre,0.0
4164,Africa,"Ganadería, Apicultura, Caza, Pesca",2012,Diciembre,0.0
4165,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Enero,0.0
4166,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Febrero,0.0
4167,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Marzo,0.0
4168,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Abril,0.0
4169,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Mayo,0.0
4170,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Junio,0.0
4171,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Julio,0.0
4172,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Agosto,0.0
4173,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Septiembre,0.0
4174,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Octubre,0.0
4175,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Noviembre,0.0
4176,Africa,"Ganadería, Apicultura, Caza, Pesca",2013,Diciembre,0.0
4177,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Enero,0.0
4178,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Febrero,0.0
4179,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Marzo,0.0
4180,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Abril,0.0
4181,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Mayo,0.0
4182,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Junio,0.0
4183,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Julio,0.0
4184,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Agosto,0.0
4185,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Septiembre,0.0
4186,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Octubre,0.0
4187,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Noviembre,0.0
4188,Africa,"Ganadería, Apicultura, Caza, Pesca",2014,Diciembre,0.0
4189,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Enero,0.0
4190,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Febrero,0.0
4191,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Marzo,0.0
4192,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Abril,0.0
4193,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Mayo,0.0
4194,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Junio,0.0
4195,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Julio,0.0
4196,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Agosto,0.0
4197,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Septiembre,0.0
4198,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Octubre,0.0
4199,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Noviembre,0.0
4200,Africa,"Ganadería, Apicultura, Caza, Pesca",2015,Diciembre,0.0
4201,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Enero,0.0
4202,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Febrero,0.0
4203,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Marzo,0.0
4204,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Abril,0.0
4205,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Mayo,0.0
4206,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Junio,0.0
4207,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Julio,0.0
4208,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Agosto,0.0
4209,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Septiembre,0.0
4210,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Octubre,0.0
4211,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Noviembre,0.0
4212,Africa,"Ganadería, Apicultura, Caza, Pesca",2016,Diciembre,0.0
4213,Africa,"Ganadería, Apicultura, Caza, Pesca",2017,Enero,0.0
4214,Africa,"Ganadería, Apicultura, Caza, Pesca",2017,Febrero,0.0
4215,Africa,"Ganadería, Apicultura, Caza, Pesca",2017,Marzo,0.0
4216,Africa,"Ganadería, Apicultura, Caza, Pesca",2017,Abril,0.0
4217,Africa,"Ganadería, Apicultura, Caza, Pesca",2017,Mayo,0.0
4218,Africa,"Ganadería, Apicultura, Caza, Pesca",2017,Junio,0.0
4219,Africa,"Ganadería, Apicultura, Caza, Pesca",2017,Julio,0.0
4220,Oceanía,Industrias Manufactureras,2000,Enero,1038979.0
4221,Oceanía,Industrias Manufactureras,2000,Febrero,3077718.0
4222,Oceanía,Industrias Manufactureras,2000,Marzo,2658342.0
4223,Oceanía,Industrias Manufactureras,2000,Abril,3793144.0
4224,Oceanía,Industrias Manufactureras,2000,Mayo,3045724.0
4225,Oceanía,Industrias Manufactureras,2000,Junio,2384078.0
4226,Oceanía,Industrias Manufactureras,2000,Julio,1422402.0
4227,Oceanía,Industrias Manufactureras,2000,Agosto,2805609.0
4228,Oceanía,Industrias Manufactureras,2000,Septiembre,2376201.0
4229,Oceanía,Industrias Manufactureras,2000,Octubre,2937552.0
4230,Oceanía,Industrias Manufactureras,2000,Noviembre,1733107.0
4231,Oceanía,Industrias Manufactureras,2000,Diciembre,2949783.0
4232,Oceanía,Industrias Manufactureras,2001,Enero,1029812.0
4233,Oceanía,Industrias Manufactureras,2001,Febrero,1245143.0
4234,Oceanía,Industrias Manufactureras,2001,Marzo,2597171.0
4235,Oceanía,Industrias Manufactureras,2001,Abril,1447699.0
4236,Oceanía,Industrias Manufactureras,2001,Mayo,1599977.0
4237,Oceanía,Industrias Manufactureras,2001,Junio,2184437.0
4238,Oceanía,Industrias Manufactureras,2001,Julio,1923923.0
4239,Oceanía,Industrias Manufactureras,2001,Agosto,1440728.0
4240,Oceanía,Industrias Manufactureras,2001,Septiembre,2065047.0
4241,Oceanía,Industrias Manufactureras,2001,Octubre,1298207.0
4242,Oceanía,Industrias Manufactureras,2001,Noviembre,1335719.0
4243,Oceanía,Industrias Manufactureras,2001,Diciembre,3611298.0
4244,Oceanía,Industrias Manufactureras,2002,Enero,930599.0
4245,Oceanía,Industrias Manufactureras,2002,Febrero,2078798.0
4246,Oceanía,Industrias Manufactureras,2002,Marzo,1545219.0
4247,Oceanía,Industrias Manufactureras,2002,Abril,18745096.0
4248,Oceanía,Industrias Manufactureras,2002,Mayo,1875644.0
4249,Oceanía,Industrias Manufactureras,2002,Junio,3727185.0
4250,Oceanía,Industrias Manufactureras,2002,Julio,13589460.0
4251,Oceanía,Industrias Manufactureras,2002,Agosto,1671025.0
4252,Oceanía,Industrias Manufactureras,2002,Septiembre,3359204.0
4253,Oceanía,Industrias Manufactureras,2002,Octubre,1535898.0
4254,Oceanía,Industrias Manufactureras,2002,Noviembre,2562653.0
4255,Oceanía,Industrias Manufactureras,2002,Diciembre,3265823.0
4256,Oceanía,Industrias Manufactureras,2003,Enero,1140452.0
4257,Oceanía,Industrias Manufactureras,2003,Febrero,1936076.0
4258,Oceanía,Industrias Manufactureras,2003,Marzo,3316403.0
4259,Oceanía,Industrias Manufactureras,2003,Abril,1654274.0
4260,Oceanía,Industrias Manufactureras,2003,Mayo,1062505.0
4261,Oceanía,Industrias Manufactureras,2003,Junio,2946470.0
4262,Oceanía,Industrias Manufactureras,2003,Julio,2246553.0
4263,Oceanía,Industrias Manufactureras,2003,Agosto,2154542.0
4264,Oceanía,Industrias Manufactureras,2003,Septiembre,2110083.0
4265,Oceanía,Industrias Manufactureras,2003,Octubre,2685205.0
4266,Oceanía,Industrias Manufactureras,2003,Noviembre,740229.0
4267,Oceanía,Industrias Manufactureras,2003,Diciembre,1650333.0
4268,Oceanía,Industrias Manufactureras,2004,Enero,1303595.0
4269,Oceanía,Industrias Manufactureras,2004,Febrero,1081913.0
4270,Oceanía,Industrias Manufactureras,2004,Marzo,2284246.0
4271,Oceanía,Industrias Manufactureras,2004,Abril,997668.0
4272,Oceanía,Industrias Manufactureras,2004,Mayo,926245.0
4273,Oceanía,Industrias Manufactureras,2004,Junio,2813610.0
4274,Oceanía,Industrias Manufactureras,2004,Julio,1605477.0
4275,Oceanía,Industrias Manufactureras,2004,Agosto,2212902.0
4276,Oceanía,Industrias Manufactureras,2004,Septiembre,2926634.0
4277,Oceanía,Industrias Manufactureras,2004,Octubre,3430650.0
4278,Oceanía,Industrias Manufactureras,2004,Noviembre,3211395.0
4279,Oceanía,Industrias Manufactureras,2004,Diciembre,2153718.0
4280,Oceanía,Industrias Manufactureras,2005,Enero,2200749.0
4281,Oceanía,Industrias Manufactureras,2005,Febrero,4590565.0
4282,Oceanía,Industrias Manufactureras,2005,Marzo,2049391.0
4283,Oceanía,Industrias Manufactureras,2005,Abril,2565490.0
4284,Oceanía,Industrias Manufactureras,2005,Mayo,2059309.0
4285,Oceanía,Industrias Manufactureras,2005,Junio,2581263.0
4286,Oceanía,Industrias Manufactureras,2005,Julio,1876019.0
4287,Oceanía,Industrias Manufactureras,2005,Agosto,2604157.0
4288,Oceanía,Industrias Manufactureras,2005,Septiembre,3265907.0
4289,Oceanía,Industrias Manufactureras,2005,Octubre,2614118.0
4290,Oceanía,Industrias Manufactureras,2005,Noviembre,2202203.0
4291,Oceanía,Industrias Manufactureras,2005,Diciembre,5202271.0
4292,Oceanía,Industrias Manufactureras,2006,Enero,1745045.0
4293,Oceanía,Industrias Manufactureras,2006,Febrero,1892774.0
4294,Oceanía,Industrias Manufactureras,2006,Marzo,2315104.0
4295,Oceanía,Industrias Manufactureras,2006,Abril,1526619.0
4296,Oceanía,Industrias Manufactureras,2006,Mayo,3084521.0
4297,Oceanía,Industrias Manufactureras,2006,Junio,4489868.0
4298,Oceanía,Industrias Manufactureras,2006,Julio,2161315.0
4299,Oceanía,Industrias Manufactureras,2006,Agosto,2546218.0
4300,Oceanía,Industrias Manufactureras,2006,Septiembre,2682688.0
4301,Oceanía,Industrias Manufactureras,2006,Octubre,4485326.0
4302,Oceanía,Industrias Manufactureras,2006,Noviembre,3489716.0
4303,Oceanía,Industrias Manufactureras,2006,Diciembre,5878199.0
4304,Oceanía,Industrias Manufactureras,2007,Enero,6342739.0
4305,Oceanía,Industrias Manufactureras,2007,Febrero,4286433.0
4306,Oceanía,Industrias Manufactureras,2007,Marzo,5922417.0
4307,Oceanía,Industrias Manufactureras,2007,Abril,5265727.0
4308,Oceanía,Industrias Manufactureras,2007,Mayo,5264758.0
4309,Oceanía,Industrias Manufactureras,2007,Junio,5698220.0
4310,Oceanía,Industrias Manufactureras,2007,Julio,6005213.0
4311,Oceanía,Industrias Manufactureras,2007,Agosto,5915753.0
4312,Oceanía,Industrias Manufactureras,2007,Septiembre,5277296.0
4313,Oceanía,Industrias Manufactureras,2007,Octubre,7839757.0
4314,Oceanía,Industrias Manufactureras,2007,Noviembre,6933582.0
4315,Oceanía,Industrias Manufactureras,2007,Diciembre,8508019.0
4316,Oceanía,Industrias Manufactureras,2008,Enero,7299519.0
4317,Oceanía,Industrias Manufactureras,2008,Febrero,5750979.0
4318,Oceanía,Industrias Manufactureras,2008,Marzo,5272439.0
4319,Oceanía,Industrias Manufactureras,2008,Abril,6805348.0
4320,Oceanía,Industrias Manufactureras,2008,Mayo,5613083.0
4321,Oceanía,Industrias Manufactureras,2008,Junio,7772807.0
4322,Oceanía,Industrias Manufactureras,2008,Julio,6300175.0
4323,Oceanía,Industrias Manufactureras,2008,Agosto,6385557.0
4324,Oceanía,Industrias Manufactureras,2008,Septiembre,5109841.0
4325,Oceanía,Industrias Manufactureras,2008,Octubre,4798490.0
4326,Oceanía,Industrias Manufactureras,2008,Noviembre,8657212.0
4327,Oceanía,Industrias Manufactureras,2008,Diciembre,7417043.0
4328,Oceanía,Industrias Manufactureras,2009,Enero,7404285.0
4329,Oceanía,Industrias Manufactureras,2009,Febrero,6090370.0
4330,Oceanía,Industrias Manufactureras,2009,Marzo,6082688.0
4331,Oceanía,Industrias Manufactureras,2009,Abril,5701851.0
4332,Oceanía,Industrias Manufactureras,2009,Mayo,5640349.0
4333,Oceanía,Industrias Manufactureras,2009,Junio,5920755.0
4334,Oceanía,Industrias Manufactureras,2009,Julio,4584959.0
4335,Oceanía,Industrias Manufactureras,2009,Agosto,6212378.0
4336,Oceanía,Industrias Manufactureras,2009,Septiembre,6405213.0
4337,Oceanía,Industrias Manufactureras,2009,Octubre,3830833.0
4338,Oceanía,Industrias Manufactureras,2009,Noviembre,5768904.0
4339,Oceanía,Industrias Manufactureras,2009,Diciembre,7122267.0
4340,Oceanía,Industrias Manufactureras,2010,Enero,7016326.0
4341,Oceanía,Industrias Manufactureras,2010,Febrero,3057910.0
4342,Oceanía,Industrias Manufactureras,2010,Marzo,5128050.0
4343,Oceanía,Industrias Manufactureras,2010,Abril,5201711.0
4344,Oceanía,Industrias Manufactureras,2010,Mayo,3257031.0
4345,Oceanía,Industrias Manufactureras,2010,Junio,4843834.0
4346,Oceanía,Industrias Manufactureras,2010,Julio,6136734.0
4347,Oceanía,Industrias Manufactureras,2010,Agosto,5941208.0
4348,Oceanía,Industrias Manufactureras,2010,Septiembre,11323905.0
4349,Oceanía,Industrias Manufactureras,2010,Octubre,14876662.0
4350,Oceanía,Industrias Manufactureras,2010,Noviembre,7347765.0
4351,Oceanía,Industrias Manufactureras,2010,Diciembre,11949501.0
4352,Oceanía,Industrias Manufactureras,2011,Enero,10283775.0
4353,Oceanía,Industrias Manufactureras,2011,Febrero,8251946.0
4354,Oceanía,Industrias Manufactureras,2011,Marzo,8616067.0
4355,Oceanía,Industrias Manufactureras,2011,Abril,10691173.0
4356,Oceanía,Industrias Manufactureras,2011,Mayo,12066662.0
4357,Oceanía,Industrias Manufactureras,2011,Junio,14684876.0
4358,Oceanía,Industrias Manufactureras,2011,Julio,11084421.0
4359,Oceanía,Industrias Manufactureras,2011,Agosto,3567438.0
4360,Oceanía,Industrias Manufactureras,2011,Septiembre,10457159.0
4361,Oceanía,Industrias Manufactureras,2011,Octubre,8164094.0
4362,Oceanía,Industrias Manufactureras,2011,Noviembre,4279223.0
4363,Oceanía,Industrias Manufactureras,2011,Diciembre,8172508.0
4364,Oceanía,Industrias Manufactureras,2012,Enero,16071729.0
4365,Oceanía,Industrias Manufactureras,2012,Febrero,17358111.0
4366,Oceanía,Industrias Manufactureras,2012,Marzo,16457182.0
4367,Oceanía,Industrias Manufactureras,2012,Abril,14893038.0
4368,Oceanía,Industrias Manufactureras,2012,Mayo,16947025.0
4369,Oceanía,Industrias Manufactureras,2012,Junio,19518509.0
4370,Oceanía,Industrias Manufactureras,2012,Julio,25744217.0
4371,Oceanía,Industrias Manufactureras,2012,Agosto,22056526.0
4372,Oceanía,Industrias Manufactureras,2012,Septiembre,24390717.0
4373,Oceanía,Industrias Manufactureras,2012,Octubre,14872265.0
4374,Oceanía,Industrias Manufactureras,2012,Noviembre,22926492.0
4375,Oceanía,Industrias Manufactureras,2012,Diciembre,28363539.0
4376,Oceanía,Industrias Manufactureras,2013,Enero,19066164.0
4377,Oceanía,Industrias Manufactureras,2013,Febrero,15144375.0
4378,Oceanía,Industrias Manufactureras,2013,Marzo,23039240.0
4379,Oceanía,Industrias Manufactureras,2013,Abril,18851927.0
4380,Oceanía,Industrias Manufactureras,2013,Mayo,16061020.0
4381,Oceanía,Industrias Manufactureras,2013,Junio,24082388.0
4382,Oceanía,Industrias Manufactureras,2013,Julio,19189082.0
4383,Oceanía,Industrias Manufactureras,2013,Agosto,22752906.0
4384,Oceanía,Industrias Manufactureras,2013,Septiembre,13828613.0
4385,Oceanía,Industrias Manufactureras,2013,Octubre,15871696.0
4386,Oceanía,Industrias Manufactureras,2013,Noviembre,8254928.0
4387,Oceanía,Industrias Manufactureras,2013,Diciembre,8842572.0
4388,Oceanía,Industrias Manufactureras,2014,Enero,7802538.0
4389,Oceanía,Industrias Manufactureras,2014,Febrero,8860225.0
4390,Oceanía,Industrias Manufactureras,2014,Marzo,9805327.0
4391,Oceanía,Industrias Manufactureras,2014,Abril,9735578.0
4392,Oceanía,Industrias Manufactureras,2014,Mayo,10136253.0
4393,Oceanía,Industrias Manufactureras,2014,Junio,9211705.0
4394,Oceanía,Industrias Manufactureras,2014,Julio,9936694.0
4395,Oceanía,Industrias Manufactureras,2014,Agosto,9065274.0
4396,Oceanía,Industrias Manufactureras,2014,Septiembre,10305748.0
4397,Oceanía,Industrias Manufactureras,2014,Octubre,10112119.0
4398,Oceanía,Industrias Manufactureras,2014,Noviembre,8268925.0
4399,Oceanía,Industrias Manufactureras,2014,Diciembre,11536792.0
4400,Oceanía,Industrias Manufactureras,2015,Enero,5751947.0
4401,Oceanía,Industrias Manufactureras,2015,Febrero,5927477.0
4402,Oceanía,Industrias Manufactureras,2015,Marzo,5623010.0
4403,Oceanía,Industrias Manufactureras,2015,Abril,10849739.0
4404,Oceanía,Industrias Manufactureras,2015,Mayo,7385036.0
4405,Oceanía,Industrias Manufactureras,2015,Junio,24442882.0
4406,Oceanía,Industrias Manufactureras,2015,Julio,22629159.0
4407,Oceanía,Industrias Manufactureras,2015,Agosto,10762770.0
4408,Oceanía,Industrias Manufactureras,2015,Septiembre,14412952.0
4409,Oceanía,Industrias Manufactureras,2015,Octubre,18256313.0
4410,Oceanía,Industrias Manufactureras,2015,Noviembre,11901752.0
4411,Oceanía,Industrias Manufactureras,2015,Diciembre,18009495.0
4412,Oceanía,Industrias Manufactureras,2016,Enero,14204419.0
4413,Oceanía,Industrias Manufactureras,2016,Febrero,7768542.0
4414,Oceanía,Industrias Manufactureras,2016,Marzo,17182416.0
4415,Oceanía,Industrias Manufactureras,2016,Abril,6025429.0
4416,Oceanía,Industrias Manufactureras,2016,Mayo,9808378.0
4417,Oceanía,Industrias Manufactureras,2016,Junio,15681872.0
4418,Oceanía,Industrias Manufactureras,2016,Julio,8229177.0
4419,Oceanía,Industrias Manufactureras,2016,Agosto,10362671.0
4420,Oceanía,Industrias Manufactureras,2016,Septiembre,13620941.0
4421,Oceanía,Industrias Manufactureras,2016,Octubre,11864106.0
4422,Oceanía,Industrias Manufactureras,2016,Noviembre,11475576.0
4423,Oceanía,Industrias Manufactureras,2016,Diciembre,7563725.0
4424,Oceanía,Industrias Manufactureras,2017,Enero,19926936.0
4425,Oceanía,Industrias Manufactureras,2017,Febrero,14333464.0
4426,Oceanía,Industrias Manufactureras,2017,Marzo,12179347.0
4427,Oceanía,Industrias Manufactureras,2017,Abril,17812245.0
4428,Oceanía,Industrias Manufactureras,2017,Mayo,15524053.0
4429,Oceanía,Industrias Manufactureras,2017,Junio,34757883.0
4430,Oceanía,Industrias Manufactureras,2017,Julio,16112615.0
4431,Oceanía,Industrias Extractivas,2000,Enero,0.0
4432,Oceanía,Industrias Extractivas,2000,Febrero,0.0
4433,Oceanía,Industrias Extractivas,2000,Marzo,0.0
4434,Oceanía,Industrias Extractivas,2000,Abril,0.0
4435,Oceanía,Industrias Extractivas,2000,Mayo,0.0
4436,Oceanía,Industrias Extractivas,2000,Junio,0.0
4437,Oceanía,Industrias Extractivas,2000,Julio,0.0
4438,Oceanía,Industrias Extractivas,2000,Agosto,0.0
4439,Oceanía,Industrias Extractivas,2000,Septiembre,0.0
4440,Oceanía,Industrias Extractivas,2000,Octubre,0.0
4441,Oceanía,Industrias Extractivas,2000,Noviembre,0.0
4442,Oceanía,Industrias Extractivas,2000,Diciembre,0.0
4443,Oceanía,Industrias Extractivas,2001,Enero,0.0
