,Pais_vendedor,industria,Año,Mes,Monto
2301,Europa,Industrias Manufactureras,2015,Diciembre,553222522.0
2302,Europa,Industrias Manufactureras,2016,Enero,514065866.0
2303,Europa,Industrias Manufactureras,2016,Febrero,571831858.0
2304,Europa,Industrias Manufactureras,2016,Marzo,662701241.0
2305,Europa,Industrias Manufactureras,2016,Abril,623122570.0
2306,Europa,Industrias Manufactureras,2016,Mayo,627146701.0
2307,Europa,Industrias Manufactureras,2016,Junio,633275955.0
2308,Europa,Industrias Manufactureras,2016,Julio,667598125.0
2309,Europa,Industrias Manufactureras,2016,Agosto,701685929.0
2310,Europa,Industrias Manufactureras,2016,Septiembre,613566152.0
2311,Europa,Industrias Manufactureras,2016,Octubre,674158367.0
2312,Europa,Industrias Manufactureras,2016,Noviembre,692030085.0
2313,Europa,Industrias Manufactureras,2016,Diciembre,669489036.0
2314,Europa,Industrias Manufactureras,2017,Enero,622127586.0
2315,Europa,Industrias Manufactureras,2017,Febrero,602343755.0
2316,Europa,Industrias Manufactureras,2017,Marzo,740683582.0
2317,Europa,Industrias Manufactureras,2017,Abril,659291103.0
2318,Europa,Industrias Manufactureras,2017,Mayo,761068246.0
2319,Europa,Industrias Manufactureras,2017,Junio,1170820102.0
2320,Europa,Industrias Manufactureras,2017,Julio,783963236.0
2321,Europa,Industrias Extractivas,2000,Enero,25818.0
2322,Europa,Industrias Extractivas,2000,Febrero,6040.0
2323,Europa,Industrias Extractivas,2000,Marzo,11.0
2324,Europa,Industrias Extractivas,2000,Abril,140656.0
2325,Europa,Industrias Extractivas,2000,Mayo,37322.0
2326,Europa,Industrias Extractivas,2000,Junio,3470.0
2327,Europa,Industrias Extractivas,2000,Julio,10992.0
2328,Europa,Industrias Extractivas,2000,Agosto,8135.0
2329,Europa,Industrias Extractivas,2000,Septiembre,4603.0
2330,Europa,Industrias Extractivas,2000,Octubre,28366.0
2331,Europa,Industrias Extractivas,2000,Noviembre,57960.0
2332,Europa,Industrias Extractivas,2000,Diciembre,8171.0
2333,Europa,Industrias Extractivas,2001,Enero,35591.0
2334,Europa,Industrias Extractivas,2001,Febrero,15676.0
2335,Europa,Industrias Extractivas,2001,Marzo,15082.0
2336,Europa,Industrias Extractivas,2001,Abril,95518.0
2337,Europa,Industrias Extractivas,2001,Mayo,86443.0
2338,Europa,Industrias Extractivas,2001,Junio,123990.0
2339,Europa,Industrias Extractivas,2001,Julio,90768.0
2340,Europa,Industrias Extractivas,2001,Agosto,67385.0
2341,Europa,Industrias Extractivas,2001,Septiembre,59703.0
2342,Europa,Industrias Extractivas,2001,Octubre,100905.0
2343,Europa,Industrias Extractivas,2001,Noviembre,68157.0
2344,Europa,Industrias Extractivas,2001,Diciembre,103065.0
2345,Europa,Industrias Extractivas,2002,Enero,57323.0
2346,Europa,Industrias Extractivas,2002,Febrero,95625.0
2347,Europa,Industrias Extractivas,2002,Marzo,67243.0
2348,Europa,Industrias Extractivas,2002,Abril,239181.0
2349,Europa,Industrias Extractivas,2002,Mayo,93960.0
2350,Europa,Industrias Extractivas,2002,Junio,152795.0
2351,Europa,Industrias Extractivas,2002,Julio,121143.0
2352,Europa,Industrias Extractivas,2002,Agosto,86667.0
2353,Europa,Industrias Extractivas,2002,Septiembre,225450.0
2354,Europa,Industrias Extractivas,2002,Octubre,113054.0
2355,Europa,Industrias Extractivas,2002,Noviembre,141775.0
2356,Europa,Industrias Extractivas,2002,Diciembre,210360.0
2357,Europa,Industrias Extractivas,2003,Enero,170374.0
2358,Europa,Industrias Extractivas,2003,Febrero,190690.0
2359,Europa,Industrias Extractivas,2003,Marzo,210851.0
2360,Europa,Industrias Extractivas,2003,Abril,233906.0
2361,Europa,Industrias Extractivas,2003,Mayo,320815.0
2362,Europa,Industrias Extractivas,2003,Junio,84181.0
2363,Europa,Industrias Extractivas,2003,Julio,144819.0
2364,Europa,Industrias Extractivas,2003,Agosto,216000.0
2365,Europa,Industrias Extractivas,2003,Septiembre,356522.0
2366,Europa,Industrias Extractivas,2003,Octubre,336278.0
2367,Europa,Industrias Extractivas,2003,Noviembre,388974.0
2368,Europa,Industrias Extractivas,2003,Diciembre,140449.0
2369,Europa,Industrias Extractivas,2004,Enero,157089.0
2370,Europa,Industrias Extractivas,2004,Febrero,114205.0
2371,Europa,Industrias Extractivas,2004,Marzo,121918.0
2372,Europa,Industrias Extractivas,2004,Abril,209179.0
2373,Europa,Industrias Extractivas,2004,Mayo,254092.0
2374,Europa,Industrias Extractivas,2004,Junio,179252.0
2375,Europa,Industrias Extractivas,2004,Julio,32799.0
2376,Europa,Industrias Extractivas,2004,Agosto,89883.0
2377,Europa,Industrias Extractivas,2004,Septiembre,57704.0
2378,Europa,Industrias Extractivas,2004,Octubre,77485.0
2379,Europa,Industrias Extractivas,2004,Noviembre,96518.0
2380,Europa,Industrias Extractivas,2004,Diciembre,98204.0
2381,Europa,Industrias Extractivas,2005,Enero,217862.0
2382,Europa,Industrias Extractivas,2005,Febrero,111844.0
2383,Europa,Industrias Extractivas,2005,Marzo,85821.0
2384,Europa,Industrias Extractivas,2005,Abril,149733.0
2385,Europa,Industrias Extractivas,2005,Mayo,2037405.0
2386,Europa,Industrias Extractivas,2005,Junio,167447.0
2387,Europa,Industrias Extractivas,2005,Julio,33987.0
2388,Europa,Industrias Extractivas,2005,Agosto,68903.0
2389,Europa,Industrias Extractivas,2005,Septiembre,273748.0
2390,Europa,Industrias Extractivas,2005,Octubre,83926.0
2391,Europa,Industrias Extractivas,2005,Noviembre,18848.0
